product,price,quantity,date
Mouse,1152,5,2024-11-28T00:00:00.000Z
Monitor,1542,1,2022-07-19T00:00:00.000Z
Mouse,1582,8,2024-05-02T00:00:00.000Z
Laptop,1182,7,2024-05-23T00:00:00.000Z
Smartwatch,1772,1,2022-03-25T00:00:00.000Z
Smartwatch,1309,1,2023-03-03T00:00:00.000Z
Headphones,822,10,2022-11-25T00:00:00.000Z
Smartwatch,505,7,2022-08-10T00:00:00.000Z
Smartwatch,635,3,2023-02-19T00:00:00.000Z
Laptop,963,10,2023-03-18T00:00:00.000Z
Tablet,522,10,2022-01-24T00:00:00.000Z
Monitor,563,9,2023-03-23T00:00:00.000Z
Smartwatch,626,8,2024-03-15T00:00:00.000Z
Smartwatch,1005,5,2023-04-25T00:00:00.000Z
Keyboard,1395,1,2024-02-27T00:00:00.000Z
Smartwatch,1268,6,2024-08-23T00:00:00.000Z
Keyboard,1979,5,2022-03-01T00:00:00.000Z
Laptop,1125,2,2023-11-02T00:00:00.000Z
Mouse,1906,10,2022-04-14T00:00:00.000Z
Laptop,1041,10,2022-08-06T00:00:00.000Z
Tablet,1594,6,2024-01-17T00:00:00.000Z
Phone,1988,5,2024-06-28T00:00:00.000Z
Mouse,655,3,2022-01-29T00:00:00.000Z
Smartwatch,1890,4,2022-04-07T00:00:00.000Z
Laptop,1093,8,2022-08-29T00:00:00.000Z
Phone,1004,7,2022-08-09T00:00:00.000Z
Headphones,1290,2,2023-11-01T00:00:00.000Z
Mouse,1544,10,2022-07-29T00:00:00.000Z
Smartwatch,767,3,2024-10-28T00:00:00.000Z
Mouse,1832,10,2023-05-12T00:00:00.000Z
Headphones,990,4,2023-01-02T00:00:00.000Z
Keyboard,1828,3,2023-06-07T00:00:00.000Z
Monitor,775,1,2023-06-18T00:00:00.000Z
Mouse,556,7,2022-10-20T00:00:00.000Z
Laptop,1534,2,2024-05-21T00:00:00.000Z
Phone,1506,4,2024-10-03T00:00:00.000Z
Keyboard,635,9,2023-05-03T00:00:00.000Z
Tablet,589,7,2022-03-23T00:00:00.000Z
Keyboard,1731,4,2023-03-02T00:00:00.000Z
Tablet,1919,6,2023-02-26T00:00:00.000Z
Tablet,1023,8,2024-12-27T00:00:00.000Z
Laptop,1646,2,2022-11-02T00:00:00.000Z
Laptop,765,10,2022-01-25T00:00:00.000Z
Smartwatch,901,5,2024-01-04T00:00:00.000Z
Keyboard,1951,7,2023-08-25T00:00:00.000Z
Tablet,1745,1,2023-05-29T00:00:00.000Z
Monitor,1969,7,2022-02-22T00:00:00.000Z
Keyboard,1649,9,2023-11-28T00:00:00.000Z
Mouse,1594,6,2024-04-10T00:00:00.000Z
Mouse,1499,5,2023-02-13T00:00:00.000Z
Keyboard,827,4,2023-04-07T00:00:00.000Z
Laptop,1488,9,2023-09-10T00:00:00.000Z
Phone,1176,8,2023-04-29T00:00:00.000Z
Tablet,544,1,2022-12-21T00:00:00.000Z
Smartwatch,678,2,2023-10-22T00:00:00.000Z
Monitor,1745,5,2023-05-01T00:00:00.000Z
Keyboard,1437,10,2023-03-26T00:00:00.000Z
Phone,1743,10,2023-05-24T00:00:00.000Z
Smartwatch,1215,4,2023-10-01T00:00:00.000Z
Tablet,939,2,2024-11-13T00:00:00.000Z
Phone,1660,1,2022-02-19T00:00:00.000Z
Smartwatch,1678,10,2024-08-02T00:00:00.000Z
Mouse,1666,2,2024-11-23T00:00:00.000Z
Monitor,1931,4,2022-11-04T00:00:00.000Z
Mouse,1571,2,2024-05-24T00:00:00.000Z
Phone,1390,4,2022-11-12T00:00:00.000Z
Keyboard,855,6,2023-08-16T00:00:00.000Z
Mouse,1431,8,2022-04-01T00:00:00.000Z
Laptop,577,10,2024-03-02T00:00:00.000Z
Monitor,1450,3,2024-04-30T00:00:00.000Z
Tablet,1721,2,2022-11-23T00:00:00.000Z
Mouse,532,1,2024-01-29T00:00:00.000Z
Headphones,766,4,2024-05-31T00:00:00.000Z
Tablet,894,10,2022-09-04T00:00:00.000Z
Laptop,1798,3,2022-10-14T00:00:00.000Z
Keyboard,1909,2,2022-05-22T00:00:00.000Z
Smartwatch,1111,7,2022-11-18T00:00:00.000Z
Keyboard,1294,5,2024-05-18T00:00:00.000Z
Smartwatch,1872,2,2024-06-26T00:00:00.000Z
Mouse,1359,9,2023-03-09T00:00:00.000Z
Laptop,1934,4,2022-03-12T00:00:00.000Z
Phone,611,6,2022-01-05T00:00:00.000Z
Keyboard,1052,9,2024-05-24T00:00:00.000Z
Laptop,722,8,2022-11-04T00:00:00.000Z
Headphones,1272,3,2023-05-21T00:00:00.000Z
Tablet,674,1,2024-11-12T00:00:00.000Z
Laptop,720,2,2022-11-12T00:00:00.000Z
Headphones,1570,10,2023-04-14T00:00:00.000Z
Mouse,596,6,2024-01-05T00:00:00.000Z
Laptop,1958,9,2022-05-17T00:00:00.000Z
Phone,1056,1,2023-11-03T00:00:00.000Z
Keyboard,1543,1,2023-11-16T00:00:00.000Z
Mouse,621,3,2024-12-10T00:00:00.000Z
Mouse,1756,1,2022-11-03T00:00:00.000Z
Keyboard,918,10,2023-07-01T00:00:00.000Z
Keyboard,671,4,2024-06-30T00:00:00.000Z
Tablet,1095,2,2024-07-19T00:00:00.000Z
Tablet,1993,10,2022-06-08T00:00:00.000Z
Smartwatch,1047,10,2024-08-17T00:00:00.000Z
Monitor,1499,3,2024-10-05T00:00:00.000Z
Monitor,683,10,2024-05-05T00:00:00.000Z
Smartwatch,1297,6,2024-11-26T00:00:00.000Z
Smartwatch,517,4,2024-12-29T00:00:00.000Z
Mouse,916,2,2023-11-14T00:00:00.000Z
Laptop,1871,7,2024-04-05T00:00:00.000Z
Headphones,1028,5,2022-05-13T00:00:00.000Z
Mouse,1851,10,2023-10-09T00:00:00.000Z
Mouse,1358,8,2024-01-07T00:00:00.000Z
Smartwatch,1996,9,2023-06-22T00:00:00.000Z
Smartwatch,612,4,2022-11-04T00:00:00.000Z
Smartwatch,961,9,2022-12-02T00:00:00.000Z
Smartwatch,1362,7,2023-09-03T00:00:00.000Z
Keyboard,1043,3,2023-10-30T00:00:00.000Z
Mouse,934,7,2022-02-01T00:00:00.000Z
Smartwatch,547,9,2023-05-14T00:00:00.000Z
Phone,587,5,2024-06-15T00:00:00.000Z
Tablet,1896,10,2023-08-28T00:00:00.000Z
Smartwatch,1806,8,2023-11-29T00:00:00.000Z
Smartwatch,1289,4,2024-10-19T00:00:00.000Z
Laptop,980,5,2022-02-04T00:00:00.000Z
Keyboard,839,8,2024-03-06T00:00:00.000Z
Headphones,914,1,2022-02-20T00:00:00.000Z
Tablet,867,8,2024-04-26T00:00:00.000Z
Smartwatch,1355,10,2022-05-30T00:00:00.000Z
Laptop,1352,8,2022-07-23T00:00:00.000Z
Tablet,1590,1,2023-05-05T00:00:00.000Z
Smartwatch,1663,9,2024-12-14T00:00:00.000Z
Phone,1891,5,2022-02-18T00:00:00.000Z
Monitor,924,10,2022-05-22T00:00:00.000Z
Phone,1761,5,2024-07-23T00:00:00.000Z
Mouse,656,6,2022-03-15T00:00:00.000Z
Keyboard,1463,4,2022-12-28T00:00:00.000Z
Phone,1501,7,2023-09-07T00:00:00.000Z
Phone,1833,3,2024-04-27T00:00:00.000Z
Phone,1668,9,2023-01-08T00:00:00.000Z
Laptop,806,1,2023-07-06T00:00:00.000Z
Phone,991,2,2022-01-06T00:00:00.000Z
Tablet,1271,10,2023-10-20T00:00:00.000Z
Mouse,929,2,2024-06-09T00:00:00.000Z
Smartwatch,1558,3,2023-11-27T00:00:00.000Z
Monitor,1094,9,2022-06-17T00:00:00.000Z
Keyboard,1152,10,2022-08-15T00:00:00.000Z
Laptop,1488,10,2023-04-25T00:00:00.000Z
Headphones,858,8,2023-01-21T00:00:00.000Z
Laptop,531,10,2022-07-25T00:00:00.000Z
Laptop,1385,3,2024-07-25T00:00:00.000Z
Laptop,1949,2,2023-12-18T00:00:00.000Z
Tablet,713,1,2022-02-11T00:00:00.000Z
Monitor,976,10,2023-05-19T00:00:00.000Z
Headphones,849,8,2022-10-10T00:00:00.000Z
Mouse,1948,2,2022-05-19T00:00:00.000Z
Mouse,1436,4,2024-10-29T00:00:00.000Z
Phone,637,5,2022-03-20T00:00:00.000Z
Keyboard,1126,10,2022-06-13T00:00:00.000Z
Phone,1458,10,2024-05-08T00:00:00.000Z
Laptop,1505,6,2023-12-08T00:00:00.000Z
Headphones,644,7,2023-01-01T00:00:00.000Z
Laptop,1670,2,2024-01-11T00:00:00.000Z
Phone,1126,7,2023-05-29T00:00:00.000Z
Laptop,1717,3,2022-03-15T00:00:00.000Z
Phone,1096,2,2024-01-19T00:00:00.000Z
Phone,618,7,2024-09-15T00:00:00.000Z
Phone,1634,5,2022-01-16T00:00:00.000Z
Tablet,1075,10,2022-03-07T00:00:00.000Z
Mouse,1965,6,2023-03-08T00:00:00.000Z
Phone,1720,1,2024-03-13T00:00:00.000Z
Mouse,926,1,2024-03-02T00:00:00.000Z
Tablet,762,8,2022-11-23T00:00:00.000Z
Mouse,748,8,2023-03-12T00:00:00.000Z
Monitor,1958,2,2022-09-17T00:00:00.000Z
Keyboard,1779,2,2024-07-05T00:00:00.000Z
Tablet,1434,8,2023-09-16T00:00:00.000Z
Mouse,1593,2,2022-06-03T00:00:00.000Z
Phone,1858,4,2022-01-20T00:00:00.000Z
Monitor,1088,1,2023-02-11T00:00:00.000Z
Monitor,827,3,2024-07-26T00:00:00.000Z
Laptop,1873,3,2022-08-22T00:00:00.000Z
Laptop,1427,2,2022-03-26T00:00:00.000Z
Phone,1530,9,2022-05-23T00:00:00.000Z
Keyboard,876,10,2022-01-11T00:00:00.000Z
Monitor,1589,4,2024-08-22T00:00:00.000Z
Monitor,558,2,2022-10-18T00:00:00.000Z
Phone,667,5,2023-01-14T00:00:00.000Z
Laptop,1445,1,2023-10-26T00:00:00.000Z
Phone,1504,2,2024-10-20T00:00:00.000Z
Mouse,861,10,2022-07-23T00:00:00.000Z
Smartwatch,1425,4,2023-01-01T00:00:00.000Z
Monitor,1160,3,2023-08-17T00:00:00.000Z
Mouse,961,1,2023-12-17T00:00:00.000Z
Keyboard,1569,8,2022-05-28T00:00:00.000Z
Phone,1535,3,2023-06-01T00:00:00.000Z
Tablet,701,8,2022-05-18T00:00:00.000Z
Phone,1346,3,2022-09-23T00:00:00.000Z
Laptop,1818,2,2024-08-09T00:00:00.000Z
Keyboard,1289,1,2022-03-02T00:00:00.000Z
Smartwatch,1861,10,2024-10-06T00:00:00.000Z
Tablet,1058,5,2023-06-23T00:00:00.000Z
Laptop,1306,7,2022-11-28T00:00:00.000Z
Keyboard,1772,1,2022-04-05T00:00:00.000Z
Tablet,1106,2,2023-02-12T00:00:00.000Z
Keyboard,1431,1,2024-01-02T00:00:00.000Z
Mouse,703,6,2024-08-12T00:00:00.000Z
Laptop,1404,9,2024-03-24T00:00:00.000Z
Tablet,1026,10,2022-06-23T00:00:00.000Z
Tablet,1870,7,2023-09-17T00:00:00.000Z
Mouse,738,9,2023-10-27T00:00:00.000Z
Headphones,1514,5,2022-07-28T00:00:00.000Z
Tablet,879,5,2022-09-19T00:00:00.000Z
Mouse,1862,10,2024-12-22T00:00:00.000Z
Mouse,1963,7,2023-09-08T00:00:00.000Z
Tablet,1724,10,2023-01-16T00:00:00.000Z
Smartwatch,765,8,2023-03-14T00:00:00.000Z
Headphones,790,5,2024-03-09T00:00:00.000Z
Tablet,1351,1,2024-08-19T00:00:00.000Z
Tablet,1873,1,2023-08-07T00:00:00.000Z
Mouse,742,10,2024-07-28T00:00:00.000Z
Phone,1377,6,2024-01-19T00:00:00.000Z
Tablet,1499,9,2024-12-26T00:00:00.000Z
Tablet,866,6,2022-01-30T00:00:00.000Z
Tablet,1112,5,2024-10-03T00:00:00.000Z
Monitor,1528,9,2022-11-22T00:00:00.000Z
Tablet,592,7,2022-12-13T00:00:00.000Z
Laptop,1946,10,2022-10-27T00:00:00.000Z
Phone,1215,7,2023-08-18T00:00:00.000Z
Laptop,1596,3,2023-06-04T00:00:00.000Z
Phone,693,6,2023-11-10T00:00:00.000Z
Smartwatch,1573,3,2023-03-14T00:00:00.000Z
Tablet,1885,4,2023-01-21T00:00:00.000Z
Tablet,1616,1,2024-07-23T00:00:00.000Z
Tablet,1648,8,2023-03-18T00:00:00.000Z
Laptop,1220,7,2023-02-15T00:00:00.000Z
Laptop,1632,10,2024-02-11T00:00:00.000Z
Headphones,1426,9,2023-07-19T00:00:00.000Z
Monitor,1021,10,2023-08-24T00:00:00.000Z
Phone,690,5,2022-08-12T00:00:00.000Z
Phone,1071,3,2022-12-28T00:00:00.000Z
Smartwatch,559,4,2023-04-01T00:00:00.000Z
Phone,1239,4,2023-12-05T00:00:00.000Z
Laptop,686,9,2024-07-13T00:00:00.000Z
Phone,814,5,2022-04-07T00:00:00.000Z
Mouse,543,8,2023-01-23T00:00:00.000Z
Mouse,982,6,2022-05-18T00:00:00.000Z
Headphones,1034,6,2023-10-19T00:00:00.000Z
Mouse,785,8,2022-12-06T00:00:00.000Z
Monitor,1969,5,2024-04-08T00:00:00.000Z
Keyboard,570,8,2022-03-18T00:00:00.000Z
Headphones,1257,6,2024-03-19T00:00:00.000Z
Mouse,668,4,2023-11-05T00:00:00.000Z
Phone,850,10,2023-05-07T00:00:00.000Z
Mouse,938,7,2022-10-12T00:00:00.000Z
Headphones,1367,5,2023-11-15T00:00:00.000Z
Tablet,1765,6,2024-12-28T00:00:00.000Z
Headphones,1401,3,2023-05-07T00:00:00.000Z
Laptop,1223,1,2022-03-11T00:00:00.000Z
Mouse,704,10,2023-05-16T00:00:00.000Z
Monitor,503,9,2023-08-11T00:00:00.000Z
Tablet,1283,5,2022-07-25T00:00:00.000Z
Keyboard,676,2,2022-10-04T00:00:00.000Z
Monitor,1729,9,2023-08-16T00:00:00.000Z
Monitor,1701,6,2022-01-04T00:00:00.000Z
Tablet,1547,5,2022-09-11T00:00:00.000Z
Headphones,1534,4,2024-10-30T00:00:00.000Z
Laptop,1714,3,2024-05-31T00:00:00.000Z
Tablet,1931,2,2022-03-14T00:00:00.000Z
Tablet,568,1,2022-07-26T00:00:00.000Z
Smartwatch,1409,6,2022-09-24T00:00:00.000Z
Laptop,862,7,2022-11-12T00:00:00.000Z
Mouse,795,5,2022-09-05T00:00:00.000Z
Laptop,803,6,2024-11-06T00:00:00.000Z
Headphones,599,2,2023-07-29T00:00:00.000Z
Laptop,658,6,2024-07-25T00:00:00.000Z
Smartwatch,1265,6,2023-02-02T00:00:00.000Z
Headphones,1367,10,2023-04-06T00:00:00.000Z
Tablet,1433,9,2022-05-13T00:00:00.000Z
Tablet,877,5,2024-08-08T00:00:00.000Z
Monitor,1991,7,2022-04-17T00:00:00.000Z
Monitor,726,5,2023-08-28T00:00:00.000Z
Smartwatch,608,4,2023-09-10T00:00:00.000Z
Tablet,1375,9,2024-09-26T00:00:00.000Z
Mouse,1105,5,2023-05-13T00:00:00.000Z
Headphones,1314,2,2024-01-21T00:00:00.000Z
Smartwatch,1121,3,2024-06-02T00:00:00.000Z
Phone,1539,3,2024-05-26T00:00:00.000Z
Headphones,569,10,2024-03-03T00:00:00.000Z
Monitor,1058,4,2024-10-06T00:00:00.000Z
Tablet,1898,6,2022-11-21T00:00:00.000Z
Laptop,1530,4,2024-08-15T00:00:00.000Z
Smartwatch,1237,4,2023-06-16T00:00:00.000Z
Phone,783,3,2023-11-25T00:00:00.000Z
Tablet,597,1,2023-05-06T00:00:00.000Z
Smartwatch,1107,9,2023-12-04T00:00:00.000Z
Headphones,1323,3,2024-04-04T00:00:00.000Z
Monitor,1047,9,2023-05-30T00:00:00.000Z
Smartwatch,1614,6,2023-09-07T00:00:00.000Z
Mouse,1843,10,2022-05-01T00:00:00.000Z
Phone,942,2,2023-02-19T00:00:00.000Z
Headphones,938,1,2022-11-22T00:00:00.000Z
Laptop,990,6,2022-08-04T00:00:00.000Z
Smartwatch,1262,10,2022-04-13T00:00:00.000Z
Headphones,1755,8,2022-12-10T00:00:00.000Z
Smartwatch,1525,4,2024-04-06T00:00:00.000Z
Mouse,1243,1,2024-06-23T00:00:00.000Z
Monitor,1737,5,2022-10-05T00:00:00.000Z
Monitor,823,5,2022-12-26T00:00:00.000Z
Monitor,1006,5,2024-07-23T00:00:00.000Z
Laptop,724,10,2022-06-20T00:00:00.000Z
Headphones,1373,2,2023-09-27T00:00:00.000Z
Keyboard,767,5,2022-10-28T00:00:00.000Z
Monitor,798,3,2024-09-03T00:00:00.000Z
Mouse,1706,9,2023-02-24T00:00:00.000Z
Laptop,1667,5,2022-11-28T00:00:00.000Z
Phone,919,5,2024-07-05T00:00:00.000Z
Smartwatch,973,8,2022-02-07T00:00:00.000Z
Smartwatch,1023,3,2023-09-21T00:00:00.000Z
Tablet,1666,10,2024-02-22T00:00:00.000Z
Keyboard,641,3,2022-07-05T00:00:00.000Z
Mouse,1133,7,2024-03-27T00:00:00.000Z
Keyboard,731,3,2023-09-23T00:00:00.000Z
Smartwatch,1266,9,2023-03-22T00:00:00.000Z
Keyboard,1804,8,2022-07-10T00:00:00.000Z
Phone,1241,10,2022-08-18T00:00:00.000Z
Phone,1927,6,2023-05-28T00:00:00.000Z
Headphones,618,9,2024-11-12T00:00:00.000Z
Laptop,1036,8,2024-11-05T00:00:00.000Z
Tablet,711,9,2024-06-22T00:00:00.000Z
Phone,629,9,2024-05-20T00:00:00.000Z
Phone,991,6,2024-12-17T00:00:00.000Z
Tablet,729,3,2023-07-04T00:00:00.000Z
Phone,522,8,2022-06-09T00:00:00.000Z
Mouse,1969,8,2024-05-10T00:00:00.000Z
Headphones,1693,1,2023-06-18T00:00:00.000Z
Keyboard,826,10,2023-08-18T00:00:00.000Z
Tablet,1452,6,2023-09-12T00:00:00.000Z
Mouse,1561,9,2024-12-24T00:00:00.000Z
Smartwatch,1601,3,2024-08-24T00:00:00.000Z
Mouse,1557,4,2023-03-05T00:00:00.000Z
Phone,1969,6,2022-01-27T00:00:00.000Z
Phone,791,2,2024-10-30T00:00:00.000Z
Keyboard,1325,4,2022-10-20T00:00:00.000Z
Phone,1691,2,2022-06-24T00:00:00.000Z
Headphones,1215,8,2023-11-01T00:00:00.000Z
Monitor,593,4,2023-05-16T00:00:00.000Z
Monitor,1322,3,2024-04-16T00:00:00.000Z
Keyboard,1404,9,2023-04-07T00:00:00.000Z
Phone,944,6,2024-03-06T00:00:00.000Z
Smartwatch,979,9,2023-03-26T00:00:00.000Z
Tablet,923,8,2022-02-09T00:00:00.000Z
Monitor,802,8,2023-02-23T00:00:00.000Z
Phone,1743,2,2024-07-13T00:00:00.000Z
Smartwatch,1090,9,2024-03-30T00:00:00.000Z
Laptop,1938,2,2022-09-19T00:00:00.000Z
Keyboard,1050,6,2022-04-06T00:00:00.000Z
Laptop,1121,3,2022-06-05T00:00:00.000Z
Mouse,738,9,2024-08-02T00:00:00.000Z
Tablet,1141,7,2024-06-06T00:00:00.000Z
Phone,1599,4,2023-12-01T00:00:00.000Z
Laptop,1321,10,2024-02-19T00:00:00.000Z
Keyboard,1568,4,2024-04-18T00:00:00.000Z
Smartwatch,1114,6,2024-01-28T00:00:00.000Z
Laptop,944,7,2022-10-11T00:00:00.000Z
Tablet,928,1,2024-04-04T00:00:00.000Z
Headphones,1663,4,2022-01-29T00:00:00.000Z
Tablet,1199,6,2023-06-24T00:00:00.000Z
Monitor,1976,3,2024-02-01T00:00:00.000Z
Laptop,651,7,2023-08-14T00:00:00.000Z
Phone,1466,7,2023-06-30T00:00:00.000Z
Tablet,1947,7,2023-01-01T00:00:00.000Z
Mouse,971,10,2024-08-09T00:00:00.000Z
Monitor,1209,9,2022-01-03T00:00:00.000Z
Mouse,776,8,2023-07-09T00:00:00.000Z
Mouse,1534,5,2023-04-11T00:00:00.000Z
Tablet,790,2,2023-06-29T00:00:00.000Z
Mouse,695,7,2023-10-09T00:00:00.000Z
Tablet,1374,1,2023-09-01T00:00:00.000Z
Keyboard,529,8,2024-09-29T00:00:00.000Z
Headphones,881,3,2022-01-05T00:00:00.000Z
Mouse,1022,1,2022-02-14T00:00:00.000Z
Keyboard,1066,10,2022-11-22T00:00:00.000Z
Keyboard,1729,9,2022-07-13T00:00:00.000Z
Laptop,817,2,2022-05-30T00:00:00.000Z
Mouse,1310,6,2024-03-31T00:00:00.000Z
Phone,792,8,2023-12-09T00:00:00.000Z
Phone,1152,4,2022-02-28T00:00:00.000Z
Keyboard,1219,5,2023-05-01T00:00:00.000Z
Headphones,1290,2,2023-04-21T00:00:00.000Z
Tablet,1789,7,2022-12-25T00:00:00.000Z
Monitor,1795,10,2024-07-25T00:00:00.000Z
Laptop,1682,8,2023-09-22T00:00:00.000Z
Tablet,1817,5,2022-03-24T00:00:00.000Z
Mouse,504,5,2024-10-22T00:00:00.000Z
Headphones,812,8,2022-04-12T00:00:00.000Z
Smartwatch,1661,4,2023-11-05T00:00:00.000Z
Monitor,752,7,2024-10-28T00:00:00.000Z
Mouse,696,10,2024-11-19T00:00:00.000Z
Monitor,1693,7,2022-03-09T00:00:00.000Z
Headphones,556,9,2022-08-30T00:00:00.000Z
Phone,1054,3,2022-09-24T00:00:00.000Z
Laptop,943,2,2022-11-21T00:00:00.000Z
Headphones,1204,9,2022-01-03T00:00:00.000Z
Tablet,1375,9,2024-10-21T00:00:00.000Z
Mouse,1525,5,2023-07-11T00:00:00.000Z
Smartwatch,1923,5,2023-04-04T00:00:00.000Z
Laptop,1164,6,2022-04-02T00:00:00.000Z
Monitor,1741,9,2024-04-16T00:00:00.000Z
Tablet,1756,1,2023-02-05T00:00:00.000Z
Monitor,1836,7,2023-03-25T00:00:00.000Z
Tablet,1489,10,2023-08-31T00:00:00.000Z
Keyboard,1581,6,2023-05-01T00:00:00.000Z
Smartwatch,870,4,2024-04-21T00:00:00.000Z
Mouse,675,1,2024-12-13T00:00:00.000Z
Headphones,1191,4,2023-07-12T00:00:00.000Z
Monitor,1874,9,2022-05-08T00:00:00.000Z
Mouse,1353,1,2022-07-27T00:00:00.000Z
Tablet,1063,6,2024-04-04T00:00:00.000Z
Monitor,843,1,2024-10-06T00:00:00.000Z
Tablet,1100,2,2022-10-29T00:00:00.000Z
Phone,1361,3,2023-02-01T00:00:00.000Z
Monitor,1762,1,2023-11-08T00:00:00.000Z
Laptop,805,2,2023-01-19T00:00:00.000Z
Smartwatch,1650,6,2022-08-08T00:00:00.000Z
Smartwatch,571,5,2024-01-16T00:00:00.000Z
Keyboard,927,2,2023-11-20T00:00:00.000Z
Headphones,807,7,2022-10-24T00:00:00.000Z
Tablet,753,1,2022-08-30T00:00:00.000Z
Phone,880,2,2023-06-13T00:00:00.000Z
Tablet,1206,1,2022-07-19T00:00:00.000Z
Laptop,1398,1,2024-08-24T00:00:00.000Z
Smartwatch,727,7,2022-11-06T00:00:00.000Z
Headphones,1870,2,2022-06-27T00:00:00.000Z
Smartwatch,1379,2,2024-12-26T00:00:00.000Z
Laptop,1551,6,2022-12-26T00:00:00.000Z
Tablet,939,8,2022-07-29T00:00:00.000Z
Monitor,1021,10,2024-08-15T00:00:00.000Z
Smartwatch,630,4,2022-04-20T00:00:00.000Z
Phone,1960,3,2022-02-26T00:00:00.000Z
Phone,1501,8,2022-07-07T00:00:00.000Z
Tablet,1981,9,2022-07-06T00:00:00.000Z
Monitor,656,6,2022-05-14T00:00:00.000Z
Smartwatch,895,3,2023-05-09T00:00:00.000Z
Laptop,765,2,2024-09-08T00:00:00.000Z
Monitor,1917,5,2024-12-17T00:00:00.000Z
Tablet,735,9,2023-03-07T00:00:00.000Z
Laptop,1276,2,2023-06-15T00:00:00.000Z
Mouse,1969,7,2022-01-27T00:00:00.000Z
Smartwatch,1208,3,2023-10-31T00:00:00.000Z
Smartwatch,1320,6,2023-02-15T00:00:00.000Z
Tablet,1889,7,2023-04-17T00:00:00.000Z
Smartwatch,995,1,2023-07-16T00:00:00.000Z
Laptop,617,4,2023-11-20T00:00:00.000Z
Tablet,504,4,2024-03-20T00:00:00.000Z
Phone,1135,1,2024-02-23T00:00:00.000Z
Tablet,1903,7,2022-04-10T00:00:00.000Z
Headphones,1056,7,2022-07-02T00:00:00.000Z
Keyboard,880,8,2023-11-13T00:00:00.000Z
Keyboard,1907,10,2024-12-17T00:00:00.000Z
Monitor,1605,5,2022-07-18T00:00:00.000Z
Headphones,1785,7,2024-08-09T00:00:00.000Z
Smartwatch,1492,2,2022-03-21T00:00:00.000Z
Headphones,1140,4,2023-09-27T00:00:00.000Z
Phone,734,5,2023-06-09T00:00:00.000Z
Mouse,1222,8,2023-03-21T00:00:00.000Z
Laptop,1152,10,2022-11-27T00:00:00.000Z
Smartwatch,1216,2,2024-11-21T00:00:00.000Z
Keyboard,798,7,2023-11-12T00:00:00.000Z
Laptop,1502,9,2024-07-13T00:00:00.000Z
Phone,595,8,2024-10-09T00:00:00.000Z
Keyboard,1773,4,2022-04-17T00:00:00.000Z
Laptop,1114,10,2022-09-06T00:00:00.000Z
Smartwatch,933,10,2024-08-14T00:00:00.000Z
Tablet,1405,1,2022-12-11T00:00:00.000Z
Mouse,1475,7,2022-06-17T00:00:00.000Z
Phone,1957,10,2022-01-04T00:00:00.000Z
Headphones,673,10,2022-08-09T00:00:00.000Z
Keyboard,807,7,2023-02-27T00:00:00.000Z
Keyboard,1456,10,2022-09-15T00:00:00.000Z
Keyboard,566,9,2022-08-08T00:00:00.000Z
Tablet,803,4,2023-11-24T00:00:00.000Z
Headphones,1623,3,2024-07-13T00:00:00.000Z
Keyboard,1111,6,2024-03-23T00:00:00.000Z
Smartwatch,1345,6,2024-02-17T00:00:00.000Z
Tablet,1419,5,2023-10-23T00:00:00.000Z
Keyboard,510,10,2024-03-09T00:00:00.000Z
Headphones,1742,5,2024-01-29T00:00:00.000Z
Smartwatch,565,1,2024-06-21T00:00:00.000Z
Tablet,1399,4,2022-08-31T00:00:00.000Z
Laptop,1073,5,2023-03-11T00:00:00.000Z
Smartwatch,1283,4,2023-07-07T00:00:00.000Z
Headphones,1979,1,2023-08-03T00:00:00.000Z
Phone,734,3,2024-01-28T00:00:00.000Z
Monitor,1988,8,2023-12-19T00:00:00.000Z
Tablet,1419,6,2024-03-17T00:00:00.000Z
Mouse,1091,2,2022-02-26T00:00:00.000Z
Tablet,1150,9,2024-09-15T00:00:00.000Z
Headphones,1766,7,2022-09-23T00:00:00.000Z
Laptop,1635,7,2022-03-29T00:00:00.000Z
Smartwatch,1130,9,2024-06-16T00:00:00.000Z
Smartwatch,1717,6,2024-02-12T00:00:00.000Z
Laptop,1593,7,2022-03-08T00:00:00.000Z
Phone,1412,1,2023-02-21T00:00:00.000Z
Mouse,1870,8,2022-03-27T00:00:00.000Z
Keyboard,717,1,2022-07-11T00:00:00.000Z
Mouse,875,1,2024-06-17T00:00:00.000Z
Monitor,1209,6,2022-06-29T00:00:00.000Z
Laptop,1912,9,2023-10-06T00:00:00.000Z
Headphones,790,4,2023-05-25T00:00:00.000Z
Laptop,1516,10,2024-05-22T00:00:00.000Z
Phone,556,5,2024-09-27T00:00:00.000Z
Phone,1023,3,2022-03-24T00:00:00.000Z
Keyboard,979,1,2024-07-28T00:00:00.000Z
Headphones,1194,9,2024-05-17T00:00:00.000Z
Phone,696,10,2022-11-19T00:00:00.000Z
Mouse,822,4,2022-04-14T00:00:00.000Z
Smartwatch,881,5,2024-10-18T00:00:00.000Z
Laptop,1413,10,2024-01-30T00:00:00.000Z
Headphones,1407,3,2022-10-21T00:00:00.000Z
Tablet,1389,1,2022-05-15T00:00:00.000Z
Keyboard,693,10,2024-07-14T00:00:00.000Z
Phone,1272,10,2022-03-24T00:00:00.000Z
Monitor,1933,6,2023-11-11T00:00:00.000Z
Headphones,782,8,2023-11-02T00:00:00.000Z
